"genes","X30.deg","X15.deg","P_Value","Fold_Expression_Change"
"YBR117C",7.25916327898155,3.34580962226672,0.0208860702159928,0.460908439951241
"YJL106W",6.82175049982817,3.14324346537642,0.0125450850096968,0.460767872623837
"YPL144W",15.2022432343049,7.002876761294,0.00064081773814359,0.460647593474332
"YDR173C",10.1458203332809,4.66615657238736,0.000112618170976717,0.459909245295934
"YJR127C",48.8234097468666,22.4496703460903,0.000322544275328445,0.459813652149338
"YLR438W",12.6831019998086,5.82401410549133,0.0256573061013429,0.459194769984442
"YPL116W",25.9583786394276,11.9148979181672,5.1800888758918e-05,0.459000081772054
"YBR138C",17.1377962488077,7.85934428391234,0.020350274109234,0.458597136400144
"YDR387C",23.394200900132,10.703600852455,3.59913263017255e-06,0.457532227672483
"YER145C",68.0835605990927,31.1465095577923,0.0115578151398283,0.457474745499832
"YOR084W",18.8852331266725,8.63072119048061,0.00921310884226174,0.457008983293462
"YHR215W",1.66676462362078,0.758712091587624,0.00531874072135057,0.455200500919826
"SCER_lnc1810",7.95443950393918,3.61550052937133,0.00528917828551495,0.454526120612379
"YPR003C",16.0785359144067,7.30650633281623,0.0152898059932987,0.45442609773129
"YJL201W",22.8782368825448,10.3813224810545,0.00894937783425285,0.453764096173645
"YPL247C",26.1020333963167,11.8351066502816,0.000423735721636901,0.453417037308353
"YOR193W",13.4753807075825,6.10956000568904,0.00931099348230114,0.453386819880438
"YDL146W",14.3948732079048,6.50031664596533,1.04716355339719e-06,0.451571649995204
"YHL040C",26.4184856717926,11.9289611024396,0.0152950156154932,0.451538413315504
"YNL273W",19.1095270678859,8.61895906917594,0.00338315354845411,0.451029428334746
"YLR318W",15.9855825466587,7.20371157382753,0.0104639076934484,0.450638039170693
"YIR027C",4.85232479390586,2.18215588070642,0.0207550881921917,0.449713482380041
"YER119C",25.9007372779394,11.6370491342034,0.000796865552426314,0.449294126623766
"YBR156C",10.1044883862744,4.53449554826796,0.0399341253625224,0.448760528482319
"YDL206W",16.231561583688,7.27975978793108,0.00115371758122493,0.448494111327336
"YOR195W",13.5560473790957,6.07897952108525,0.0187027305988294,0.448433038856107
"YJR059W",38.3644580487155,17.2029058467585,5.39438836448941e-05,0.448407372910471
"YOL085C",1.04041177749848,0.466411273879874,0.0339600019467712,0.448294880899265
"YDL248W",4.02446628135615,1.80308500149507,0.0322783765549791,0.448030838237629
"YIL077C",16.5229675725103,7.40133051780428,0.00954217081518118,0.44794196232147
"YLL005C",12.4124637486808,5.54901500271934,0.0211578969346419,0.447051859733253
"YML066C",4.86486207369452,2.16832253267818,0.00614543376101097,0.445710998550775
"YJL163C",12.6027115105116,5.61706572327009,0.00405478144191156,0.445702951986566
"YAL002W",23.5954907880066,10.4967849868223,0.000617588038428498,0.44486402428034
"YDR179C",3.88031316572344,1.72442905435701,0.0274894519627138,0.444404608779949
"YEL017W",22.5815694071988,10.0231955045529,0.000269619743158866,0.443866204505591
"YJR092W",62.4181965948976,27.6964241542574,0.022183565019663,0.443723556033041
"YGL109W",1.99127866698955,0.882972733900173,0.003099047438196,0.44341997357661
"YJL141C",40.229335161132,17.8244995000004,4.23189665813481e-05,0.443072186716666
"YDR034C",39.1597719291131,17.3226520290937,0.0100483505760402,0.44235834826748
"YIL045W",10.0035433772105,4.42207400205372,0.00827032856921568,0.442050764944733
"YBR054W",111.653823281908,49.251107434972,0.0116984005724307,0.44110542735846
"YDR270W",9.01221312291334,3.96761139681195,0.0111518608917503,0.440248287817827
"YLR258W",94.073742820304,41.3752992148117,0.00260070381044049,0.43981772144269
"YDL021W",9.7966910671628,4.30783420104947,0.0166740666869083,0.439723389409385
"YBR128C",5.52613398291804,2.42480459663545,0.0152316330922336,0.438788600517255
"YJL056C",21.9168613157214,9.60770691618339,0.0483501303907726,0.438370566742218
"YIL017C",26.7700155251843,11.7189495721411,0.0065331023269458,0.437764018519762
"YPL250C",10.6874372660072,4.67471905352276,0.0378779622985673,0.437403180684982
"YHR210C",5.30419396352049,2.32002017577411,0.0429036523832032,0.43739354023062
"YIL087C",6.69874934625263,2.92845915758472,0.00200299684413966,0.437165059657433
"YBR214W",30.6877144853056,13.4013682401295,0.000127504460229142,0.436701411783095
"YOL083W",8.93775285044781,3.90274503520854,0.0336308889895907,0.436658419684653
"YLR176C",8.955891269368,3.89703053257425,0.000376210821861484,0.435135980927251
"YJL137C",9.06380364061597,3.9404100514379,0.00290206275707195,0.434741330204955
"YNL014W",8.88427369556958,3.85608260863408,0.0364207282707098,0.434034648274854
"YJR108W",3.44832728246649,1.49650705904649,0.000932453783132582,0.433980575641904
"YOR178C",17.1897469854697,7.45280792264596,0.00287030189010934,0.433561234435023
"YAL028W",8.91260961360727,3.85852125183051,0.00664209422881712,0.432928336268598
"YDL197C",17.5278790022562,7.5774032427141,0.00115441391727271,0.43230577080882
"YGL021W",51.0118846020065,22.0242458866446,0.000863461854660283,0.431747347867604
"YNL305C",37.0677003365312,15.9983320479757,0.00158337896942294,0.431597641686148
"YLR267W",11.360138806907,4.88610141900706,0.0119982652468165,0.430109306062026
"YBR132C",9.04409564048528,3.88901496697218,0.002073195520591,0.430005953228012
"YPL257W",5.53620672537084,2.37681727364227,0.000157358547601701,0.429322348594752
"YGL227W",21.3121922029818,9.12384168047109,0.00912949503346079,0.428104326085918
"YCL024W",13.7197925922,5.87270290815906,0.00074000698355574,0.428046041417406
"YFL055W",6.79699160469278,2.89354891667533,0.001258874123211,0.425710238435129
"YBR076W",2.83490026475737,1.20624425576225,0.0161067254193124,0.425497951641515
"YPL123C",11.171340956398,4.74161410846399,0.0350101073464297,0.424444489427958
"YER033C",10.1426068908754,4.30478221771958,0.00722089015807094,0.424425619964853
"YJL161W",7.40888807034909,3.14080543673391,0.0358812583311335,0.423923996004696
"YHR015W",2.88139136360945,1.21978195750006,0.0216416224769833,0.423330885524717
"YBR001C",33.7109198010332,14.2637516203547,0.00772734891157856,0.423119621313849
"YCR075C",13.8936795945905,5.87844892040278,0.00629788892243244,0.423102381221714
"YLR030W",4.93612036127229,2.08774869384992,0.017671384155743,0.42295336034144
"YKL129C",25.9572413899558,10.9782949878508,0.0407993433003775,0.422937662092971
"YMR204C",7.0822853902783,2.99398967008812,0.0186122186095504,0.422743437337036
"YKR015C",8.37529986784516,3.53273472653229,0.00847513993105279,0.421803969084776
"YPL120W",12.1449938422632,5.12140927042755,0.00258658480892915,0.421688914539061
"YBR294W",17.3120163309655,7.29929722937121,0.0131056071601163,0.42163183593555
"YDR281C",0.964553915878353,0.405615121958357,0.0208128126043495,0.420520942667047
"YBL078C",5.92697970097528,2.48916184506286,0.0372049477227051,0.419971380137049
"YOR273C",101.310660567753,42.5065496727908,0.00162169443823626,0.419566405298127
"YPL141C",24.2201148908088,10.1428166921554,0.0124471791737046,0.418776572195554
"YDR085C",15.1884061074187,6.35926510458365,0.0327776412887234,0.418692064171072
"YDR131C",12.8395310992824,5.36276398499337,0.000218323173874865,0.417675999499164
"YML120C",32.5306521906266,13.5868453934446,0.0249949939178541,0.417662864975069
"YOR136W",72.3305875084648,30.1417461934143,0.000387763861257288,0.4167219876361
"YER067W",5.90839380568385,2.46215286618735,0.00930663178958965,0.416721184667611
"YLR102C",8.95500622747742,3.72356615525286,0.00169629839601362,0.415808326724276
"YLR081W",4.2551170944396,1.7665425795463,0.00184647482668766,0.415157219023359
"YDL216C",10.283006066739,4.26279401987479,8.69951415214962e-05,0.414547457446617
"YPR151C",0.305639072407599,0.126298656736051,0.0160344665681729,0.413228111645424
"YHR198C",14.0626172713873,5.78867693081078,2.56953021900548e-05,0.411635815659208
"YFL021W",15.2047112706638,6.2568089988539,0.00128813059588794,0.411504624288781
"YIL166C",8.45677800916069,3.47601460345777,0.00821320640421743,0.411032972568563
"YLR273C",6.94582866330076,2.85186279883999,0.0134695739556641,0.410586401865655
"YMR105C",51.1370893299425,20.936406265498,0.0151651720279409,0.409417245678843
"YEL030W",9.29121367449177,3.79739624131851,0.00235044089815309,0.4087083102764
"YBL029W",11.30158002442,4.61738085928638,0.0320243664323954,0.408560648096048
"YGL248W",27.6675339413777,11.302542061708,0.0209549837634058,0.408512810923299
"YAR023C",4.90682403389767,2.00433681216015,0.0387749697475821,0.408479456021583
"YOR355W",55.9614442973443,22.850042276233,0.0219488487483408,0.408317593713666
"YDR253C",6.10996884727546,2.49299119472422,0.00605797577131168,0.408020279159997
"YGR287C",5.72014558151538,2.33079680944405,0.018306841754529,0.407471589005708
"YOR386W",8.47914828482655,3.44482461325276,0.00363247365742835,0.406270122603856
"YEL004W",10.237258055388,4.13701611464497,0.0210315744140186,0.40411368867151
"YPL274W",73.1562502004494,29.5628478007844,0.00467870939848713,0.404105564730036
"YPL164C",13.1681002901352,5.29646145174082,0.00322464320487526,0.402219100329045
"YMR013C",22.0203339729376,8.84801468254335,0.00061775826341883,0.401811103020387
"YLR031W",3.45639803846781,1.38846882629991,0.0119744088441531,0.40170975994287
"YMR025W",4.13969329016523,1.6567404046968,0.00354494999139915,0.400208490960613
"YNR069C",6.72665063785591,2.69167903484838,0.00022449752502447,0.400151454231959
"YJL149W",19.4081625773065,7.75455404388588,0.0232585973742739,0.399551168895972
"YKR069W",21.5796542554989,8.62063610084561,0.00676366331071977,0.39947980624615
"YGR194C",20.9728176062191,8.35368009778177,0.000112528438476686,0.398309862538672
"YOL158C",48.5631690017775,19.2927200891379,0.00429647046595509,0.397270616512521
"YGL249W",7.93520753807025,3.15105029512131,0.0183561216039231,0.397097401675219
"YPL165C",11.7521629984158,4.66425093358131,0.00620433101448462,0.396884465796641
"YDR069C",15.7060653783826,6.19259988084867,0.00288315814024092,0.394280790997597
"YER111C",20.6355446769449,8.12245532348124,0.00196139264158938,0.393614777348527
"YNR056C",10.5258711343177,4.11740751757631,0.039723515737264,0.391170238076756
"YLR034C",35.7558404387567,13.9769945127525,0.00191818861339173,0.390901020399522
"YLR130C",119.616595853079,46.7161987244487,0.00165326612414372,0.39054947510652
"YIL119C",16.172479139234,6.28913246614469,0.00642497582114063,0.388878687800402
"YHR023W",38.6369857951493,15.0204130154837,0.0148205650501576,0.388757370854986
"YCR061W",20.9013652469366,8.12073911937526,0.0077210949381888,0.388526731313184
"YOR381W",15.2810767574903,5.90986401582361,0.00184024659772462,0.386743951987989
"YER066W",5.30912663456739,2.05013799030767,0.00223678203389205,0.38615352984036
"YJL059W",11.2960958715503,4.35746945988676,3.97244745809144e-05,0.385750042265597
"YIR020C",1.72560055120132,0.66535099780087,0.0071419220237502,0.385576486596315
"YDR222W",19.3254229908994,7.45058383447182,7.66458817974447e-05,0.385532768828936
"YMR085W",5.05847598469507,1.94995616896467,0.000655360721826508,0.385482934952041
"YNR001C",95.9260916560648,36.941636867888,0.0117718567020201,0.385105201620631
"YIL163C",2.41225880537836,0.928620577014326,0.0295036814814752,0.384958933487517
"YDR340W",7.94370316099424,3.05583021238874,0.00899896949915875,0.384685851227889
"YBR139W",45.0038549652794,17.2912759651381,0.000477777517746446,0.384217662653085
"YGL146C",3.94442229232642,1.51431206799314,0.00655731471294485,0.383912257807467
"YKR106W",3.78476457905897,1.45217938132267,0.0119845921779419,0.383690808500362
"YKR093W",16.5042844048373,6.32538520193928,0.00745645264130023,0.383257162006088
"YDR501W",8.58653920467599,3.27911871312539,0.00193673573553085,0.381890612150198
"YBR157C",13.5175565908563,5.15723904795433,0.00107235137737039,0.381521542986759
"YMR053C",7.62574000382921,2.9059204026101,0.00158664399813615,0.381067332632756
"YNL092W",4.54388550088298,1.72892667139285,0.01095992612043,0.380495210774321
"YDR258C",43.104902380938,16.3695332191944,0.00191952861150589,0.379760359379294
"YBR209W",1.90492747027957,0.720575431927943,0.00210657837458881,0.378269221883913
"YHR173C",3.08154384791874,1.16188918490347,0.00257826603821851,0.377047753413668
"YHL050C",3.02410066479666,1.13865997403063,0.045727814971792,0.376528462589123
"YOR083W",10.0591089176115,3.78082860380343,0.0101700281972835,0.375861185595073
"YOL117W",13.8832448950386,5.2128524725241,0.00232819562846367,0.375477960083164
"YHR139C",2.45183867157682,0.917077127206431,0.000102073915252095,0.374036488549486
"YBL113C",3.46071259627879,1.29386392736255,0.0235101890265934,0.373872111990405
"YKR101W",13.8958831810698,5.19486612085522,0.00696467221750191,0.373842097919485
"YJL067W",0.322439527820904,0.119855754875066,0.0158581402067206,0.371715452150267
"YBR183W",18.6742483325761,6.93857888919377,7.44380905224923e-05,0.371558670829596
"YGL258W",1.51923933930358,0.564177255104111,0.0431189008297084,0.371355085738321
"YOR225W",2.92681135748985,1.08427351167004,0.00548998294839559,0.370462383540822
"YDR537C",0.616579388536015,0.228168059942237,0.0314731656270413,0.370054633976642
"YLR313C",11.0339396320016,4.08182427826404,0.0114282896128764,0.369933533660595
"YBR298C",17.7006236817771,6.50346149986471,0.0446658003106119,0.367414257078414
"YIL101C",18.3420383429951,6.68920387799747,0.0464623809344837,0.364692503249079
"YOR292C",13.2410708985708,4.82800634427233,0.00647462845456016,0.364623555092772
"YDR252W",4.25249778000998,1.54909636700411,0.000627208589709392,0.364279171240502
"YCR105W",4.63579911976613,1.6737290158468,0.0253328075547718,0.361044336177198
"YDL154W",6.47314353049057,2.32164762578509,0.0055893067746191,0.358658450079067
"SCER_lnc0072",0.32438844132209,0.11585088165659,0.040830004657862,0.357136281380507
"YDR089W",37.8243014747285,13.5058833196987,0.00043204463847819,0.357068942270418
"YPL080C",11.1958250851095,3.99399648536047,0.0452316947294629,0.356739807472743
"YKL109W",33.8961959427742,12.0565647843152,0.0261632015864806,0.355690792107465
"YNL266W",0.730284749426779,0.259166157231506,0.0088723575166623,0.354883704520645
