"genes","wildtype","Biofuel.Production.Strain","P_Value","Fold_Expression_Change"
"YJL160C",1.52363185523033,9.07525449718795,0.00201570856335118,5.95633024213453
"YOR107W",4.82549344567189,28.6939605784923,0.00303248051160266,5.94632671281082
"YOL024W",0.547186713441678,3.23371229750982,2.0314716695033e-05,5.90970544070874
"YPL056C",5.96053068560531,35.118819338983,8.72367448626289e-06,5.89189473074856
"YIR019C",872.171430947617,5132.40090587428,0.00716944327485592,5.88462396698538
"YOL083W",8.22666495619949,48.4037680336436,7.86759505704921e-06,5.8837655710249
"YLR164W",4.0256095035895,23.6413800941238,0.00041198336655725,5.87274549929485
"YOR387C",1.69998917381418,9.94433307900197,0.000520220512974565,5.84964494608537
"YBR182C",8.99396878744741,52.5859730383577,6.2674532902572e-06,5.84680403958598
"YOR040W",13.7916381232719,80.4852579987186,0.000475147353969422,5.8358011774474
"YJR121W",682.532466594604,3975.68996339171,4.29679626481334e-05,5.82490966800134
"YGR121C",49.0811512615926,284.748556221358,0.000185108463421612,5.80158673751775
"YFL052W",26.146656677867,151.343358014242,0.00298499848274038,5.78824894818592
"YFL062W",22.861041069796,132.022939932731,4.45153161398936e-06,5.77501871107522
"YDR106W",1.0599856299321,6.08640242637022,0.000900812566953167,5.74196692341961
"YHR210C",2.69592041612738,15.3967315312417,2.98325669619707e-06,5.71112242005968
"YNL055C",602.829669341715,3435.51584693291,6.77074215369384e-05,5.69898268392209
"YHR199C",66.0361974909731,375.504563792693,3.03352197255513e-05,5.68634443017442
"YOR133W",83.2550565672497,473.356181299284,3.74509846306527e-06,5.68561479406273
"YDL067C",60.5235698871223,343.957063840117,0.000112414816148393,5.68302670317703
"YHR014W",1.59718915180327,9.07565142248285,3.96963800822162e-06,5.68226462860469
"YJL210W",15.3470499887414,86.9580386882733,0.000105320691159139,5.6661077374522
"YDR133C",167.952260881323,951.254409870306,0.00149311479922547,5.66383807445422
"YPL036W",11.6542351907718,65.9762493015472,0.000341187592002273,5.66113933875209
"YDL024C",8.67254490819031,49.0742696214002,0.00017982735250042,5.65857774631466
"YDL205C",16.5758285078013,93.7073445844953,9.79066544366466e-08,5.65325253819998
"YNL318C",0.0836592764298844,0.472339635286544,0.00818770245716364,5.64599235665654
"YKR076W",11.109688192054,62.6830699016925,6.78772128050442e-06,5.64219884645596
"SCER_lnc0319",28.4218191333235,160.228847906608,0.00219818013726195,5.63752964421429
"YLL057C",9.60452988847744,54.0911416454808,2.03516771153676e-05,5.63183646399747
"YLR053C",2.24876043712539,12.6548062712644,0.000239254981209079,5.62745860445728
"YHR009C",56.4217081396927,316.958389848714,3.5868823182626e-08,5.61766738901217
"YGR248W",30.9947831311009,174.011348612495,0.000916579269930805,5.61421410424027
"YER135C",0.574516905209777,3.2162142321024,0.000185871850349088,5.59811939898974
"YOL030W",173.784123538378,971.42593079702,1.49340787593388e-07,5.5898427947159
"YGR288W",15.1340286654867,84.4781102051489,3.69894645873367e-05,5.58199750194752
"YDR277C",26.2891732727516,146.738305531921,3.92223554432651e-05,5.58170102990699
"YPR065W",22.6559232014985,126.266204547736,0.00109464781682498,5.57320941745532
"YDL085W",7.51310194809466,41.8631240892404,2.94107813563049e-05,5.57201597668417
"YIL006W",7.68160022106033,42.7847427633324,9.4574174069464e-05,5.56976951833958
"YLR092W",31.8421002821573,176.969342277615,0.000747683812660801,5.55771575082877
"YOR019W",12.4362412116176,69.0175842219968,3.63853154956468e-05,5.54971418192841
"YDR253C",7.6195242197268,42.2782435529417,0.00865120081757245,5.54867237556436
"YGL187C",109.851245333353,608.771663290932,0.000276436340578593,5.54178208397695
"YIL045W",14.6621918780081,80.9023919701697,4.13211763613938e-05,5.51775564276414
"YAL040C",39.4044856940742,217.046794910411,1.37262319767728e-05,5.50817479500948
"YBR206W",1.74608297781935,9.61485435314134,0.000215019960234969,5.50652773967773
"YAL005C",534.093242323668,2940.01584711034,4.24541501911892e-05,5.50468647444269
"YPL091W",79.1151472817423,433.885331723039,0.00108846565095988,5.48422579784754
"YBL106C",18.2217859378015,99.8052000058402,0.00195324280576913,5.47724577308265
"YJR137C",46.5504090650008,254.602147991178,0.00363229766467709,5.46938583580788
"YMR148W",13.4041615800352,73.2938814812403,2.22106757718247e-05,5.46799447646227
"YNL322C",84.4238919271995,461.48198131849,6.95190289631418e-07,5.46624860313755
"YNR041C",15.5931471715905,85.1388164102848,4.7016145350973e-06,5.4600149330599
"YPR098C",31.9523592976301,173.514228060777,0.000422943772631819,5.43040426043427
"YGL198W",14.8465106196676,80.3294448826914,4.17271203489179e-05,5.41066159857635
"YGL214W",0.127589625581066,0.68842103167153,0.00491846140344872,5.39558783511071
"YJR097W",3.19311052582256,17.2064307165337,5.24190746883268e-05,5.38861106666555
"YPL154C",338.414148581188,1819.7487004056,1.58250702770453e-06,5.37728315448676
"YDR456W",55.2394923079425,296.676469475826,2.49912631646885e-05,5.37073128445768
"YDL123W",29.9348731151261,160.732002778132,2.48818527055211e-05,5.36938981367902
"YKL087C",26.5793969830782,142.684323275309,5.26866041480247e-06,5.36823026369444
"YHR096C",55.0316044700009,295.064517919527,0.00514951896693241,5.36172842426163
"YBR226C",1.14991016193409,6.15106406022778,0.00237302883721086,5.34916923412696
"YOR292C",30.9355358522542,165.418856425711,0.000300261740267017,5.34721160854427
"YLR294C",18.3608691372063,98.1537612088704,0.0011760704067646,5.34581236189808
"YHL022C",1.75385303744507,9.37540217218319,0.000326363020087439,5.34560306480458
"YJL094C",82.5514826582886,439.704242284786,0.000311695301311542,5.32642453079717
"YNL274C",52.7833731318595,281.083630821137,0.000327408254205093,5.32523054407597
"YIL165C",3.95604249916668,21.0396530162187,6.6737416221269e-05,5.31835869322703
"YOR177C",0.915846832709356,4.86371845333917,0.000340073453266382,5.31062430925354
"YDR317W",7.93263672959245,42.0820639883899,2.73010799837826e-05,5.30492765808928
"YGR065C",12.6262231461494,66.7134974411197,5.16610992274437e-05,5.28372551862155
"YJL045W",3.93252745284318,20.775899562898,1.52971914059654e-07,5.28309078882011
"YDL186W",3.02747325909508,15.9829178956775,0.00031615146023024,5.27929283856163
"YFL050C",14.081293159798,74.2726781211623,2.32025422948792e-07,5.2745637263778
"YGR146C",25.9174569721223,136.575850281192,0.000703206554870533,5.26964703474178
"YPR149W",416.871709953212,2187.1971096299,0.00396109368232328,5.24669114600121
"YNL144C",24.2914492028737,127.422810179256,0.000101937074628534,5.24558288453954
"YIL112W",21.9853836765106,115.125233211553,3.06811410182883e-06,5.23644412603788
"YOR273C",85.526012238125,447.509416471708,3.48021083274009e-06,5.23243636363793
"YMR210W",29.2655722704599,152.810465648734,0.000507939705873433,5.22150956887243
"YIL164C",5.25055647932028,27.3958841044931,1.04464681480793e-05,5.21771058218189
"YGL192W",73.6884453771464,384.358646679072,0.00011498151991562,5.21599614039729
"YPL230W",34.578166111436,180.130163103383,0.00149288480766475,5.20936137916836
"YBR145W",37.4888711523351,193.963540732646,4.76846423597572e-06,5.17389653970854
"YPR013C",18.5532765773053,95.4354931585384,2.40260025963498e-05,5.14386193516227
"YPL223C",7.32631471679867,37.6460092009981,0.000166201352727871,5.13846465190456
"YDL181W",41.2832219117889,211.728932109021,0.000203453985693638,5.12869205221987
"YPL087W",108.697260386721,556.828640228117,3.76535591344019e-06,5.12274769618887
"YHR050W",66.6010097053565,340.990390770271,0.000193949069109107,5.1198982159402
"YLL056C",7.85645106737897,40.1739568079063,8.05587295984116e-07,5.11349927128216
"YJR085C",73.7339643575822,376.165265972357,2.25375795911821e-05,5.10165524463185
"YGR157W",91.0081850146658,463.692797649271,6.1106918649659e-06,5.09506697199321
"YLR396C",24.2393902585754,123.237614343046,0.00331082046125519,5.08418788708792
"YLR220W",46.2046202353208,234.689190417509,1.89675818695896e-05,5.07934464610322
"YNL072W",14.2469087761869,72.3252066428048,0.000115637026051462,5.07655434445494
"YKL062W",30.5129896936918,154.899193605911,0.000233461846309909,5.07650004673041
"YKL085W",147.926453872485,750.762431021588,0.000135883986426446,5.07524118484417
"YPL152W",18.2622976157358,92.670500175914,0.000141704649036291,5.07441627148076
"YJR073C",175.968740445783,892.878589311577,0.000266411900710182,5.07407501496937
"SCER_lnc1163",15.8553364380675,80.4254931664598,5.66670257837297e-06,5.07245579307697
"YBL071C",6.35685701047264,32.2400164972145,0.000813817284241363,5.07169131602308
"YBL064C",83.5448206911927,423.613282327161,3.31919396204501e-05,5.07049125035489
"YLR098C",16.7592345381371,84.8681244824523,0.00158749403820965,5.06396185871899
"YHR061C",10.5143338648481,53.1090016098136,0.000118152888562357,5.05110473877661
"YHR160C",6.3853386715784,32.2289574309029,2.27012854119556e-06,5.0473372030142
"YOL160W",0.397608710652028,2.00449276996931,0.000978040358777055,5.0413703630441
"YER053C",142.364254525174,714.457767644755,0.00637299635746298,5.01851936097076
"YMR020W",31.1526033997877,156.329785533873,7.06852654331926e-07,5.01819329600358
"YIL122W",7.73867853646072,38.7313023934534,1.52404280144744e-05,5.00489873186632
"YKL100C",104.713881283357,521.891212558436,0.000568786276449274,4.98397353017784
"YEL024W",186.483335274042,928.124310988043,0.000697727188670112,4.97698257929665
"YER119C",34.6216897834881,172.297247571916,5.80419573793173e-06,4.97656956230047
"YLR173W",18.7238385410453,93.1370958553529,1.19386575922517e-06,4.97425224273234
"YIL012W",0.534477516969745,2.6585561975182,0.00296400150852314,4.9741216666906
"YHR048W",17.8618357211432,88.5143382647608,5.72143623051811e-06,4.95550063535662
"YJR155W",6.48978677420096,32.1347838234699,1.46409148234198e-05,4.95159316346359
"YDL198C",62.9380909386063,311.424316499965,0.000110141148230729,4.94810554078845
"YGR051C",6.40945529898794,31.6907293654247,0.00153706603362018,4.94437169573968
"YBL029W",15.4416167186132,76.1554600387724,9.78543963485606e-07,4.93183203718398
"YBL078C",16.4870865728323,81.0941114973662,0.00197521462820462,4.91864412424415
"YKR069W",15.917914819249,78.121995383908,0.00104744274760292,4.90780333171765
"YGL114W",52.2137894944963,255.909257102592,0.000157546825744869,4.90118146145218
"YHL032C",68.8818442566444,337.575060797067,0.00446088668945675,4.90078429867975
"YDR195W",9.80032538840498,48.0006740167869,7.25131028259575e-05,4.89786533757111
"YHR143W",14.4349508652128,70.562300908066,0.00545990233997277,4.88829519178455
"YPR120C",8.15204366354237,39.844328437262,3.06152585065605e-05,4.88764904626972
"YLR263W",5.50514800256894,26.8713184888226,2.75700838315504e-05,4.88112553491446
"YJR077C",269.68434927164,1310.21845411488,0.000158407086414727,4.8583407144445
"YHR162W",128.138869181964,621.158731987313,3.97370424329081e-05,4.84754341873608
"YPL279C",1.1909744142809,5.76777097406321,5.15986584473354e-05,4.842900825494
"YHL012W",3.8340884393259,18.5386261719703,6.04905424617815e-06,4.83521088919632
"YOR302W",7.80715681094001,37.6782027371818,0.000108877473601619,4.82611066353683
"YBR051W",0.405220610743907,1.95330437805505,0.00334188161681982,4.82034804317865
"YCL025C",247.786158636695,1192.52705522259,0.00226287716257109,4.8127266744188
"YLR004C",5.20571483509532,25.0508903325144,0.00291225438522365,4.8121902805027
"YBR287W",163.7641049623,787.957064631204,0.000153683618632884,4.81153708752354
"YPL024W",8.81105967800911,42.381325983515,3.11863237288516e-05,4.81001463300623
"YKL109W",45.8512193323735,220.379341101078,0.000644859747273696,4.80640088333437
"YJL132W",8.87429086125056,42.6281809730244,4.04392824782056e-05,4.80355913948681
"YJL059W",22.6466639651185,108.389668167443,0.000375724111756397,4.78612074318717
"YDR530C",26.6131952731298,127.286569255089,3.74540055256602e-08,4.78283678260929
"YFL021W",31.1538882298572,148.924208860928,2.9795489834552e-05,4.7802767912033
"YOR373W",15.6818609818286,74.9505604917747,3.37385916977338e-06,4.77944298694038
"YDR448W",5.22019375576778,24.9429482948461,3.93156867991422e-05,4.77816522945852
"YHR008C",184.971481034792,876.918332802641,0.000320888544976136,4.74082992630468
"YDR076W",10.9837999709999,52.0238185052544,0.00217849229363328,4.73641350376107
"YKR046C",239.586757286194,1134.65703614042,0.000236352676503515,4.7358921210534
"YNL093W",5.03806865705709,23.841869502485,0.000226425184600807,4.73234311110239
"YNL034W",1.03895356407585,4.90391752206078,0.000766628084330098,4.72005457377955
"YGL262W",0.84706006444529,3.99778952818916,7.72932177116016e-06,4.71960572336411
"YKR049C",29.6523438566219,139.888434354481,5.79418322047578e-06,4.71761810907374
"YGL230C",1.37706676436654,6.48433913461191,0.000136495627997468,4.70880519550898
"YDR502C",137.595606855065,644.98877116551,0.000195724022263592,4.68756805473377
"YPR204W",0.800938349592422,3.75198353975506,0.000363654822532162,4.68448481916786
"YOR235W",0.625834108361315,2.93137325504844,0.00638138986566905,4.68394613825691
"YGR234W",324.744714599219,1521.00436737362,9.74388983319609e-06,4.68369244823816
"YGL191W",82.4850965906391,386.110501141991,0.000305233174979932,4.68097289208738
"YLL039C",220.879658362211,1027.66766261091,0.000112299164194254,4.65261341959196
"YFR049W",23.667954341768,109.804856623268,0.000290214420144782,4.63938940550895
"YBR262C",18.1891084180148,84.3343052078677,4.15874924901847e-05,4.63652771041496
"YJL134W",25.2585299852494,117.028622687305,3.73843408218321e-06,4.63323173421604
"YGR050C",5.59601253751615,25.8852144618315,0.000328044428444313,4.62565340736726
"YBL045C",170.546581461843,788.721553919465,0.000349541703627703,4.62466938451023
"YBR177C",61.0177522256647,281.28372007041,0.000172427704660055,4.6098669618331
"YKL221W",1.16760836191981,5.38175647396537,0.00204996743320457,4.60921371367755
"YIL046W",31.0976973628835,143.333153295433,2.22023754236217e-06,4.60912432270653
"YJL101C",57.0662738937796,262.583932786026,0.000435186309717288,4.60138563234016
"YGR141W",24.4221809316902,112.2399420074,4.12988891027643e-07,4.59581977225292
"YGR197C",21.4558124292963,98.4027963140392,8.45140442447897e-05,4.58630017568934
"YLL023C",97.8477556998967,448.458775321043,0.000334949536964882,4.58323006095802
"YDR018C",8.76214719316103,40.1401092402489,0.000133750604708004,4.58108136685706
"YER095W",66.9493167076667,306.491012500093,1.19664859500113e-05,4.57795579659733
"YPR027C",12.7787501646819,58.406580310721,0.00108916729820471,4.57060194134994
"YPL271W",100.870916167816,460.171611571139,0.000190921744859394,4.56198505033468
"YHR198C",29.6819765583032,135.370758232493,0.000138699542824598,4.56070565134331
"YJR149W",13.6630700679914,61.9212293766791,0.000234201638869484,4.53201433268959
"YJL103C",20.533624385126,92.9206075294694,0.000262772049391607,4.5252901186202
"SCER_lnc1855",7.28455898221789,32.940237033737,0.00229952325240508,4.52192605127454
"YDR522C",3.59473271507146,16.2538929974771,0.000153956856347229,4.52158596641419
"YDR148C",116.68108292603,526.10439482431,0.000391531268796089,4.5089090847557
"YLL027W",31.2911069086245,141.082610519591,0.000208175889836279,4.50871268094085
"YLR213C",6.6104736198199,29.7719386119906,0.00762972523083605,4.50375273002023
"YDR105C",54.7303047115114,246.412151148737,1.70526364044508e-05,4.50229817735528
"YBL030C",423.122616496896,1904.0504691354,0.00154446013631699,4.49999691554982
"YML027W",10.3539901966571,46.5390320919242,0.000235047045886884,4.49479197951625
"YDR441C",21.1997097654394,95.0928572062459,8.56004913826383e-06,4.48557354125998
"YPR083W",8.23096117310921,36.8864435392779,1.11932299173939e-05,4.48142601617257
"YER024W",23.4663173002164,105.034447244861,0.000496532449811766,4.47596637772781
"YDR095C",0.481119266961399,2.15244739820927,0.00599155241579633,4.47383330084339
"YER081W",68.5730268285309,306.737262258164,0.00278699953185418,4.4731474815188
"YMR280C",19.2940518960034,86.3000505429105,0.00226757875742415,4.47288371608386
"YDR529C",92.4308208552309,410.307897397156,0.000687843836890613,4.43908096456049
"YLR214W",38.1696148017605,169.074620529662,0.00168555907828299,4.42956056559061
"YOR230W",211.146512061092,935.166255965904,1.31073046033347e-06,4.42899220468926
"YNR055C",55.0584291308358,243.741227743856,3.81643224924783e-06,4.42695571943492
"YIR018W",4.84664436193512,21.4296449459064,8.46853727710269e-06,4.42154268924947
"YPL076W",7.22231857612419,31.9040793604224,1.94092374742307e-05,4.41742897715591
"YEL010W",0.891848606809165,3.93537597013597,0.000107885176499255,4.4126053907466
"YKL076C",0.784228982099875,3.4562931704451,0.00070712577931135,4.40724998608241
"YOR064C",11.7437167636791,51.7538925788742,0.000194915826102639,4.40694318675484
"YMR002W",124.0725913618,546.749728119605,0.00558598308999585,4.40669226070457
"YLR304C",433.211090478099,1905.44646196229,7.2603443616462e-05,4.39842493381092
"YPL133C",11.4419570991462,50.2883910881066,6.5995697732428e-05,4.39508649196553
"YER169W",23.8456116241367,104.759470189108,7.92723377582371e-05,4.39323896741947
"YBR138C",7.38932684743648,32.4227989451709,0.00039541670221513,4.38778790200884
"YGR058W",13.4361872515832,58.9377186648918,0.000169529835009487,4.38649131344512
"YMR204C",3.94929714031646,17.2979573534878,5.8197337350581e-05,4.38000908488281
"YOR026W",13.8175956570593,60.4428516190379,0.00343526043762408,4.37433929311415
"YER028C",9.09909884893281,39.7318085963534,7.50657721313247e-05,4.36656522321585
"YML058W",275.169307404169,1201.41478643534,8.71256650479931e-05,4.36609299841243
"YEL063C",56.8186113141819,248.031075075783,4.1466053280092e-06,4.36531392336008
"YER076C",7.0836077447242,30.9180148358878,2.00194028898044e-05,4.36472712071264
"YNL104C",130.710184595767,569.924156496057,1.02193568512646e-05,4.36021231443134
"YDR124W",8.2267725930601,35.8009044179538,5.45670413357464e-06,4.35175568705455
"YOR044W",10.9042671813908,47.4471298708457,8.74366541044528e-05,4.35124424975746
"YML052W",73.058210835544,317.890827580663,0.00082189907918569,4.35119918685449
"YMR297W",549.719744605794,2390.92856495973,5.50114201070581e-06,4.34935908418984
"YPR061C",8.37990484164606,36.3688436111493,0.00213768014680968,4.34000675406302
"YAL055W",7.592444866879,32.8837847296523,0.00909631440361965,4.33111933062607
"YLR246W",10.763119279837,46.6119486991049,1.50820234537379e-07,4.33071003741685
"YLR056W",246.155370851379,1062.639163526,0.00822124506381091,4.31694486230645
"YGL109W",0.975509549297225,4.19820282657589,0.00220839065831782,4.30359992846851
"YDL180W",25.3510252991234,109.036275247781,5.14041284323148e-05,4.30105977810496
"YAL056W",27.5322032247206,118.275709224741,9.03885302802831e-06,4.29590426379476
"YOR228C",20.2566276899059,86.9796886381136,0.000207153586661995,4.29388790521418
"YNL143C",2.77916912925513,11.928042453482,0.00129647406044173,4.29194550555437
"YOR152C",20.0473473194882,86.0309557800881,0.000148774145645079,4.29138850188208
"YDR298C",109.219402283092,467.640440436795,0.00096407965444336,4.28166086484058
"YDR263C",8.92799139344306,38.1973367541502,0.000316883095027315,4.27837965684009
"YKL125W",18.3803306325766,78.576184819042,0.000184406314925395,4.2750147638681
"YMR317W",35.0382227887949,149.621251497286,0.000130169390756493,4.27022946909095
"YBR021W",22.202039534921,94.749074183234,0.00254549962119884,4.26758424757355
"YIL047C",68.8738883242816,292.977072331687,2.1697433073144e-06,4.25381925516172
"YNL187W",7.50518996182715,31.8709641158634,7.38075356726463e-05,4.24652330959846
"YFL019C",0.885671781131326,3.76002761726403,0.00625492808642274,4.24539620361518
"YEL012W",29.6966878857933,126.059304525147,0.00221327645993018,4.24489441414956
"YER099C",26.4469288066839,112.226256345607,1.63506736017834e-07,4.24345137259356
"YDR403W",2.71288211139551,11.4710699997549,0.000401368020730291,4.22837024564041
"YOR318C",1.97540094243967,8.34921035165561,0.000233633794691054,4.22659024417804
"YGR203W",19.9711969934399,84.3754463606567,4.20893899333156e-06,4.2248567468626
"YLR064W",59.8986950215783,252.938439806539,0.0029894886985382,4.22277045794435
"YCR063W",1.05201259937078,4.42592809627683,0.000226055990795813,4.20710559828278
"YNL077W",35.6574062808323,149.777631040819,0.00349915838561009,4.2004634285846
"YPL134C",50.8883525435213,213.563020729743,0.0040904855260578,4.19669747703263
"YGR038W",21.4637252528355,90.0565946403749,0.000106480929109919,4.19575789288851
"YMR083W",182.655882117553,766.149614020066,7.19823599384744e-08,4.19449735282541
"YKL005C",14.3790575894546,60.2537962472592,0.000695856448888241,4.19038562662469
"YGL219C",24.0747509664407,100.728818942302,3.14206416585201e-05,4.18400252956777
"YIL097W",12.1215424475384,50.6726091840896,0.00611872327658356,4.18037633439794
"YMR188C",16.4514029415621,68.7308281521041,0.0020862925832632,4.17780953978494
"YOR030W",17.5055992388069,73.0964097173628,0.000218749889510482,4.1756016872202
"YMR170C",16.8805505637588,70.4145305579928,0.000505219695249879,4.17134087493374
"YGL104C",19.5688000939121,81.6002057744818,1.39672074936404e-05,4.16991360649996
"YOR316C",26.3658782719,109.657324778683,2.46374664033166e-05,4.15906208956265
"YGL142C",34.398821758409,142.822332471319,9.2652909075259e-05,4.15195419989655
"YAL039C",22.8620763922799,94.8909592113376,1.54039087200511e-05,4.15058359455839
"YKR017C",14.556688858922,60.3298503881219,6.37698135425005e-06,4.14447619048647
"YDR405W",18.433896389883,76.2830589422759,9.91536999551597e-06,4.1381950581073
"YGR079W",13.1172334665079,54.2684183879784,0.000152437787537311,4.13718475976976
"YCL024W",4.15808725018933,17.1391034836533,5.87031555303193e-05,4.12187201768623
"YDL169C",10.8268727796594,44.3818325511963,0.00131397151504955,4.09922915456964
"YKL162C",5.88686554253815,24.1069675880739,0.000169939990916721,4.0950430095402
"YGL045W",21.7898159697232,89.1949532205137,3.82484254572597e-05,4.09342388868495
"YML091C",43.6187811450168,178.289045988149,0.00888353725234404,4.08743759701588
"YKR052C",13.4648902392936,54.9854003037067,0.000567034018386793,4.08361296130338
"YDR256C",35.6800690759629,145.686681350082,0.0066061295832471,4.08313899392725
"YPR114W",51.6185015283562,210.694548859998,0.00277831400816077,4.08176414699397
"YBR294W",29.0964855521287,118.762029127519,0.000728153249363282,4.08166233391821
"YMR189W",33.832152543795,137.921539036152,0.00138632901513312,4.07664096624108
"YBL019W",14.4987028752334,58.8560637168575,7.79608309180233e-05,4.05940201846574
"YHL023C",21.7821002836786,88.1415716158542,4.50303728968942e-05,4.04651390214648
"YLL033W",7.45985919738155,30.1676791400515,0.000320869292775896,4.04400114557665
"YFL012W",0.444140342560863,1.79337035545768,0.00168348782763799,4.03784611214849
"YJL048C",80.698684245545,325.823366300141,0.000738542769921344,4.03753009539469
"YOR131C",14.2619024395085,57.5793793065946,3.0298629221412e-05,4.03728601782379
"YDR438W",16.9960933571277,68.6179620174653,0.000648270974890325,4.03727848368689
"YAL008W",20.5050950836365,82.5885595907261,8.4742785463477e-07,4.02770917442044
"YBR069C",48.5568095552178,194.648265617271,0.000106188902556864,4.0086708208438
"YDR032C",125.498842668701,501.321048213524,2.29810911302241e-06,3.99462686310933
"YDR079W",15.3168833350874,61.1456081083725,0.000552657402036743,3.99203981454257
"YER116C",8.90709364595032,35.5513207774854,1.7940004947404e-05,3.99134916400582
"YDR100W",27.4315483048264,109.485324307882,0.0010858031807273,3.99121927392698
"YGR295C",92.1895268165766,367.744483171852,9.97250403356677e-05,3.98900499731959
"YFR034C",12.0622572905496,48.0594823174619,0.000140105913650356,3.98428595575681
"YOL047C",3.49469059230763,13.8999359619752,0.00361946106048867,3.97744395242634
"YNR007C",20.6025597146881,81.918660592099,0.00173004607452952,3.97613994214986
"YMR278W",28.7864236942505,114.160074473817,3.85641740562229e-05,3.96576093252661
"YML076C",16.2954276794651,64.4494258248219,1.76564035431709e-05,3.95506194084361
"YPR064W",1.44392910007102,5.70335326851492,7.61348406810737e-05,3.94988456720929
"YPR191W",161.35337563815,637.208644090048,0.000477256462134822,3.94914975636486
"YKR077W",10.9894552105119,43.3585202647577,0.000316468168076704,3.94546585196356
"YLR179C",103.810689729497,409.532345683499,0.000343085751068226,3.94499204995778
"YPL140C",15.8207804036343,62.4042431304772,0.000157468331903414,3.94444784254397
"YPR138C",70.7904155523261,279.018511096857,0.000107849798185198,3.94147299348194
"YBR149W",170.763242349971,672.600670718488,6.47451486444192e-05,3.93879069911325
"YNR017W",51.7034098285228,203.629905815684,2.00648110684806e-05,3.93842314251678
"YBL100C",12.8997382320525,50.7437565201923,0.00161455459562706,3.9337043595278
"YCL012C",7.87702131412179,30.9726659064378,9.64112761152768e-05,3.93202768804377
"YBL095W",6.68962391220767,26.2989399558503,0.000831865824233243,3.93130320941634
"YLR358C",0.453595188122018,1.78021088850592,0.00295590077499885,3.92466881290425
"YGR286C",9.08712447715789,35.6110838413851,0.00150559624118217,3.91885066952697
"YHR002W",8.58642708101245,33.6054485950475,0.000561608668484401,3.91378722231983
"YBR151W",57.2603233627975,224.002101640347,3.91551120974865e-05,3.91199505146146
"YOL075C",26.9466178941236,105.351690416849,0.00539530743780286,3.90964427635364
"YOL071W",22.3421576813635,87.2120627693103,2.05714619845448e-05,3.90347539450307
"YKL148C",248.556788820246,970.119400601572,0.00210680602861064,3.90300906769098
"YDR254W",16.8074382022996,65.567422716804,0.000134572733656779,3.90109557016447
"YLR450W",69.9187301229188,272.270847050634,0.00154502081532066,3.8941045778717
"YGL115W",34.1157272531718,132.846889902661,4.88204187148802e-06,3.89400726875345
"YIL107C",33.2960189669145,129.541310028299,0.000902048692325397,3.89059455297107
"YDL158C",2.90309479559228,11.2898982102139,6.92844666720639e-05,3.88891820802929
"YHR036W",6.44799129600371,25.0728937521388,0.000227191336685028,3.88848132715041
"YLR254C",7.46589585132924,28.987530085981,0.00144836995869837,3.88265931687488
"YGR238C",12.1868930552176,47.2864537881909,3.82438892320647e-05,3.8801073886462
"YHL020C",15.6123045339596,60.4424007230549,1.62733781144629e-05,3.87145924495527
"YPL274W",22.4600494079954,86.9423773246375,0.00013076557046526,3.87097889881255
"YJR103W",67.4051073259173,260.05720776937,7.9152083434256e-06,3.85812319105051
"YJL170C",6.99668648327569,26.9749985031004,4.56102269917443e-05,3.85539620327125
"YGL007W",1.33347595488493,5.13597060658203,0.000315116031635511,3.85156596770073
"YCR025C",1.7554814393029,6.7608839164136,0.00126464204236776,3.85129900268176
"YCR020C",5.33056751434136,20.5135311771136,0.000232100226607469,3.84828278075908
"YLR001C",40.8695907732136,157.147634667395,6.75930276252914e-05,3.84509929496019
"YER018C",18.9997460015619,73.0312579501342,3.40297276372345e-05,3.84380180367309
"YFL041W",48.9969353258937,188.255764715145,1.71960195070647e-05,3.84219468958615
"YDR380W",51.7044509004854,198.283322382292,0.00550404067519228,3.83493720422492
"YDR223W",20.7311972362654,79.438619835681,0.000570796010237045,3.83183947026069
"YDR353W",123.546906195616,473.318958285103,5.22806925132646e-07,3.83108709768645
"YDL078C",103.855580295759,397.745878619495,8.35512125195278e-05,3.82979785474019
"YPR026W",48.7697603527361,186.732506027716,0.00018741281346172,3.82885838841814
"YJR008W",38.8493332204541,148.595018477242,0.00150999757996103,3.8249052469968
"YJR133W",16.3246036186582,62.3934473732623,8.36962246377141e-06,3.82204976186679
"YHR180W",7.4197452573921,28.3476836758562,9.23262420242588e-05,3.82057371142414
"YPL179W",152.463696079215,582.40202617877,9.33753477622365e-05,3.81993904880919
"YEL009C",489.039707965403,1863.98451127642,0.000166153961472391,3.81151976192552
"YGL194C",5.49325469063061,20.9368964559658,1.52475162732329e-05,3.81138280219851
"YBR183W",57.2792828266173,218.277269970222,0.00471999051110342,3.81075424130119
"YGR021W",9.20754174560518,35.0660429485211,0.000293581013314833,3.80840444902228
"YOR245C",39.0635111000251,148.66840485834,2.66731824584494e-05,3.80581265410739
"YMR118C",7.61869891419204,28.9763343879407,8.16466620700141e-05,3.80331795681857
"YOL128C",12.4618611790243,47.3517255726555,0.000195467267609662,3.79973142794734
"YAL034C",49.7763542656544,189.088505105136,0.00040948650792542,3.79876163882912
"YDL199C",19.3653516054483,73.5399286499256,0.000451421649159085,3.7975003061259
"YJL214W",5.32766987447734,20.2306323123631,3.94571418160885e-06,3.79727588026422
"YHR051W",91.1257204002408,345.61771687398,0.00286587509055712,3.79275703232813
"YDR003W",32.3282171212181,122.551701791667,0.000370960020074588,3.79085865861845
